LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl_CompShg,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating_GasA,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt_gt_1990,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,SalePrice,Condition_Artery,Condition_Feedr,Condition_Norm,Condition_PosA,Condition_PosN,Condition_RRAe,Condition_RRAn,Condition_RRNe,Condition_RRNn,Exterior_AsbShng,Exterior_AsphShn,Exterior_BrkComm,Exterior_BrkFace,Exterior_CBlock,Exterior_CemntBd,Exterior_HdBoard,Exterior_ImStucc,Exterior_MetalSd,Exterior_Plywood,Exterior_Stone,Exterior_Stucco,Exterior_VinylSd,Exterior_Wd Sdng,Exterior_WdShing,MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Hip,RoofStyle_Other,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_Other,Foundation_PConc
1.3054791954467007,-0.17785261039265088,1.0196562344307103,0.2859332364116105,0.6871165477322823,-0.2284432565778522,-0.0135518275824393,-0.5705258033992298,-0.32159342535124585,-1.0871595853700835,0,1.2313398467473555,-0.6556840755942321,-0.26622929176742877,0.6488904513827318,0.13551621419785434,2.250078303713632,1.1323713653735088,-0.2013084575400494,-0.29785988517834844,-0.30525231242151385,0.46876201968426234,0.16311252541271054,1,-0.11275569911176343,1,0.27565375132425973,0.8064792580303107,-0.7870803515213564,-0.11337577887425083,-0.11861279923859656,-0.8660272072582184,1,-0.9987025295199661,-0.7732204498049415,0.16829547023557456,-0.19796535909297314,-0.7338155608243737,-0.2848906722333128,0.24555424899295789,0.573825656042624,1.2256690113014248,0.21015518202631905,0,0.32679572216733593,-1.0416281965789351,-0.844722841918481,0.23532511402110023,0.23908036798992618,0.2645412479527967,-0.2733454177235441,1.0976715735225036,-0.34846202525421494,-0.11583746808944437,-0.2778836078974225,-0.05170391429937702,-0.04517355136446693,-0.4867484476616207,-0.09263897671876223,165000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
0.6437944280851052,-0.41426404838728803,-0.7283258817362217,0.2859332364116105,-0.5496932381858257,-0.2284432565778522,-0.7697438066825404,0.3224711062691293,-0.6105032765824714,-1.486622947712008,1,0.6091066857305926,-0.6556840755942321,-0.26622929176742877,-0.5153567250531662,0.13551621419785434,-0.5766617191130996,-0.812571218323045,0.21263797049588004,-0.29785988517834844,-0.30525231242151385,0.46876201968426234,0.5861030071041792,1,-0.11275569911176343,1,0.27565375132425973,0.34859267745571637,-0.7870803515213564,-0.11337577887425083,-0.44363527545904685,-0.8660272072582184,0,-0.9987025295199661,-0.7732204498049415,-1.1093762629814394,-0.19796535909297314,-0.7338155608243737,0.3484519377515025,0.24555424899295789,0.573825656042624,1.2256690113014248,0.7360143370518171,0,1.47006853075275,-1.0416281965789351,-1.1074641307418138,0.23532511402110023,0.23908036798992618,0.2645412479527967,-0.7702004875939167,0.9016164419174759,-0.34846202525421494,-0.11583746808944437,-0.2778836078974225,-0.05170391429937702,-0.04517355136446693,-0.4867484476616207,-0.09263897671876223,132000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
-1.6001800003585658,-0.058771293476833665,1.0196562344307103,0.2859332364116105,0.6871165477322823,-0.2284432565778522,-0.7697438066825404,1.2154680159374884,-0.4299346195629554,1.1098889075105012,1,-0.5760993352537178,-0.6556840755942321,2.510517340124632,-0.5153567250531662,0.13551621419785434,-0.5766617191130996,0.6461357194493704,-0.9336752148343861,1.8060112025370756,1.2304390457505165,0.4805613180929657,0.07300804410565213,1,0.9272059555058206,1,0.27565375132425973,0.401965959853982,-0.7870803515213564,-0.11337577887425083,-0.4057492199486876,1.1063939423339688,0,-0.9987025295199661,-0.7732204498049415,0.16829547023557456,-0.19796535909297314,0.8563556350591232,0.3484519377515025,0.24555424899295789,0.573825656042624,1.2256690113014248,-1.367422283050175,1,1.47006853075275,0.37773330205609734,0.5700379440533103,0.23532511402110023,0.23908036798992618,0.2645412479527967,2.0556627222938273,-0.42175569641646066,-0.34846202525421494,-0.11583746808944437,2.95195875932783,-0.05170391429937702,-0.04517355136446693,-0.4867484476616207,-0.09263897671876223,162000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
-1.6001800003585658,-0.3580506620196743,1.0196562344307103,0.2859332364116105,-0.5496932381858257,-0.2284432565778522,-0.0135518275824393,-0.5705258033992298,1.0507283679970756,0.8102913857540578,1,-0.5760993352537178,-0.6556840755942321,-0.26622929176742877,0.6488904513827318,0.13551621419785434,-0.5766617191130996,-1.2988068642471835,-1.1100310895005807,-0.29785988517834844,-0.30525231242151385,0.9997304480759147,-0.2023112043325819,1,0.9272059555058206,1,0.27565375132425973,-0.5362801623050027,0.8527757811832676,-0.11337577887425083,0.3459898814937035,-0.8660272072582184,0,0.8588841753871709,1.2196525801773095,0.16829547023557456,-0.19796535909297314,-0.7338155608243737,0.3484519377515025,0.24555424899295789,0.573825656042624,0.6616085508427071,0.7360143370518171,1,0.32679572216733593,0.37773330205609734,-0.016077238706431803,0.23532511402110023,0.23908036798992618,0.2645412479527967,0.0061355590785404325,-0.04598336084015766,-0.34846202525421494,-0.11583746808944437,-0.2778836078974225,-0.05170391429937702,-0.04517355136446693,-0.4867484476616207,-0.09263897671876223,172400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0.7013322339426352,1.217850471694207,-0.7283258817362217,0.2859332364116105,-0.5496932381858257,-0.2284432565778522,-1.5259357857826414,-1.4635227130675887,-0.4299346195629554,-1.2369583462483054,1,-0.5760993352537178,-0.6556840755942321,-0.26622929176742877,-4.008098254360861,-5.2022283167952885,-1.518908393388677,-1.7850425101713219,-1.1100310895005807,-1.3497954290360605,-0.30525231242151385,-1.2492158286229507,-2.5875770567111003,1,-1.1527173537293476,1,0.27565375132425973,-0.06715710122551038,0.292318621904472,-0.11337577887425083,0.19444565945226658,-0.8660272072582184,0,0.8588841753871709,-0.7732204498049415,1.4459672034525888,-0.19796535909297314,-0.7338155608243737,0.3484519377515025,-2.685339247008554,0.573825656042624,1.2256690113014248,-1.367422283050175,1,1.47006853075275,0.37773330205609734,1.0955205216999757,0.23532511402110023,0.23908036798992618,-4.141847300037072,-0.7702004875939167,0.2644372642011361,-0.34846202525421494,-0.11583746808944437,-0.2778836078974225,-0.05170391429937702,-0.04517355136446693,-0.4867484476616207,-0.09263897671876223,134432,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
-0.16173485392031514,-0.52371378819962,-0.7283258817362217,0.2859332364116105,-0.5496932381858257,-0.2284432565778522,-0.0135518275824393,-0.5705258033992298,0.4729086655346244,0.011364661070208795,1,-0.5760993352537178,-0.6556840755942321,-0.26622929176742877,0.6488904513827318,0.13551621419785434,-0.5766617191130996,0.6461357194493704,0.41593710379163235,0.7540756586793635,0.4149750299769964,-1.2492158286229507,-0.7254177763652265,1,-1.1527173537293476,1,0.27565375132425973,-1.1009133076761284,-0.7870803515213564,-0.11337577887425083,-1.4725407830035397,1.1063939423339688,0,-0.9987025295199661,-0.7732204498049415,-1.1093762629814394,-0.19796535909297314,-0.7338155608243737,-1.5515758922029435,0.24555424899295789,-0.9730087211157538,-1.0305728305334452,0.7360143370518171,0,-0.816477086418078,-1.0416281965789351,-1.0064097888866859,0.23532511402110023,0.23908036798992618,0.2645412479527967,1.970265757159857,-0.6995004661902497,-0.34846202525421494,-0.11583746808944437,1.319291189082098,-0.05170391429937702,-0.04517355136446693,1.9455408102057017,-0.09263897671876223,125000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0.6725633310138702,0.08202485181775022,-0.7283258817362217,0.2859332364116105,-0.5496932381858257,-0.2284432565778522,-0.7697438066825404,0.3224711062691293,-0.6466170079863746,-1.5365558680047486,1,-0.5760993352537178,-0.6556840755942321,-0.26622929176742877,-0.5153567250531662,0.13551621419785434,-0.5766617191130996,0.15990007352523194,-0.06169339009597851,0.7540756586793635,0.7661602630473445,-1.2492158286229507,-1.065812483525225,1,-1.1527173537293476,1,0.27565375132425973,0.4918578038931662,-0.7870803515213564,-0.11337577887425083,-0.34194112645755625,1.1063939423339688,0,-0.9987025295199661,-0.7732204498049415,0.16829547023557456,-0.19796535909297314,-0.7338155608243737,-0.9182332822181282,-2.685339247008554,-0.9730087211157538,-1.0305728305334452,0.7360143370518171,0,-0.816477086418078,-1.0416281965789351,-0.9760934863301474,0.23532511402110023,0.23908036798992618,0.2645412479527967,-0.25781869679009495,-0.6995004661902497,-0.34846202525421494,-0.11583746808944437,-0.2778836078974225,-0.05170391429937702,-0.04517355136446693,1.1347777242499275,-0.09263897671876223,123000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0.2697986900111601,-0.3442162149073955,-0.7283258817362217,0.2859332364116105,-0.5496932381858257,-0.2284432565778522,0.7426401515176618,-0.5705258033992298,1.159069562208785,1.01002306692502,1,-0.5760993352537178,1.1968309329201037,-0.26622929176742877,0.6488904513827318,0.13551621419785434,-0.5766617191130996,-1.2988068642471835,-1.1100310895005807,-0.29785988517834844,-0.30525231242151385,0.7495853218114029,-0.4676188437366984,1,0.9272059555058206,1,0.27565375132425973,-0.8340468956848003,1.7061467644472772,-0.11337577887425083,0.8724066527955371,-0.8660272072582184,0,0.8588841753871709,1.2196525801773095,1.4459672034525888,-0.19796535909297314,0.8563556350591232,0.9817945477363178,0.24555424899295789,0.573825656042624,1.2256690113014248,-0.31570397299917896,1,1.47006853075275,0.37773330205609734,-0.14744788311809814,0.23532511402110023,0.23908036798992618,0.2645412479527967,0.0061355590785404325,0.08472006022986077,-0.34846202525421494,-0.11583746808944437,-0.2778836078974225,-0.05170391429937702,-0.04517355136446693,-0.4867484476616207,-0.09263897671876223,219500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
-1.6001800003585658,-0.025498572573884735,1.0196562344307103,-4.752511371515085,-0.5496932381858257,7.738515316574742,-3.794511723082945,-4.142513442072666,-1.7661426815073735,-1.6863546288829703,1,-0.5760993352537178,-2.508199084108568,-3.0429759236594895,-1.6796039014890645,-3.4229801397975743,2.250078303713632,0.15990007352523194,-0.25274558765102284,-0.29785988517834844,-0.30525231242151385,-0.4633825546033052,-0.87809481413552,1,-0.11275569911176343,0,-2.572768345693093,-0.6739270484900035,-0.7870803515213564,-0.11337577887425083,-1.169452338920666,1.1063939423339688,0,-2.856289234427103,1.2196525801773095,-2.3870479961984534,-0.19796535909297314,-2.3239867567078707,-1.5515758922029435,-5.616232743010066,-0.9730087211157538,-1.0305728305334452,-1.893281438075673,0,-1.959749895003492,-2.460989695213968,-2.340327101374375,-4.215909246106827,-4.2326574645814325,0.2645412479527967,-0.7702004875939167,-0.6995004661902497,-0.34846202525421494,-0.11583746808944437,-0.2778836078974225,-0.05170391429937702,-0.04517355136446693,-0.4867484476616207,-0.09263897671876223,61000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0.039647466581039945,-0.23108896383736918,1.0196562344307103,0.2859332364116105,1.9239263336503902,-0.2284432565778522,-0.7697438066825404,-0.5705258033992298,0.9062734423814627,0.6105597045830955,1,-0.5760993352537178,1.1968309329201037,-0.26622929176742877,0.6488904513827318,0.13551621419785434,1.3078316294380548,1.1323713653735088,-0.38011371935438576,-0.29785988517834844,-0.30525231242151385,0.1006239093327167,-0.41005209179052216,1,0.9272059555058206,1,0.27565375132425973,-0.6458358472277584,-0.7870803515213564,-0.11337577887425083,-1.1495123097046873,-0.8660272072582184,0,-0.9987025295199661,-0.7732204498049415,-1.1093762629814394,-0.19796535909297314,-0.7338155608243737,-0.9182332822181282,0.24555424899295789,-0.9730087211157538,-1.0305728305334452,-1.367422283050175,1,-0.816477086418078,0.37773330205609734,0.5700379440533103,0.23532511402110023,0.23908036798992618,0.2645412479527967,-0.7702004875939167,-0.6995004661902497,-0.34846202525421494,-0.11583746808944437,-0.2778836078974225,-0.05170391429937702,-0.04517355136446693,-0.4867484476616207,-0.09263897671876223,148000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1.3342480983754657,0.17116071992091342,1.0196562344307103,0.2859332364116105,0.6871165477322823,-0.2284432565778522,1.498832130617763,-0.5705258033992298,1.1951832936126883,1.0599559872177606,1,-0.5760993352537178,1.1968309329201037,-0.26622929176742877,0.6488904513827318,0.13551621419785434,-0.5766617191130996,-1.2988068642471835,-1.1100310895005807,-0.29785988517834844,-0.30525231242151385,2.4793624685273192,1.367008511765352,1,0.9272059555058206,1,0.27565375132425973,1.225038156837762,1.2563971921865154,-0.11337577887425083,1.9451802246151828,-0.8660272072582184,0,2.716470880294308,-0.7732204498049415,1.4459672034525888,-0.19796535909297314,0.8563556350591232,0.9817945477363178,0.24555424899295789,0.573825656042624,1.2256690113014248,0.7360143370518171,1,0.32679572216733593,0.37773330205609734,0.7418303252070279,0.23532511402110023,0.23908036798992618,0.2645412479527967,0.4641738266152901,2.7968160474327433,-0.34846202525421494,-0.11583746808944437,-0.2778836078974225,-0.05170391429937702,-0.04517355136446693,-0.4867484476616207,-0.09263897671876223,340000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0.125954175367335,-0.3577004228522748,1.0196562344307103,0.2859332364116105,-0.5496932381858257,-0.2284432565778522,-0.0135518275824393,-0.5705258033992298,1.0507283679970756,0.8102913857540578,1,-0.4812828535749729,-0.6556840755942321,-0.26622929176742877,0.6488904513827318,0.13551621419785434,-0.5766617191130996,-1.2988068642471835,-1.1100310895005807,-0.29785988517834844,-0.30525231242151385,1.0681663788463944,-0.1297270388352293,1,0.9272059555058206,1,0.27565375132425973,-0.3845876754888795,1.041901242339075,-0.11337577887425083,0.6171742788310117,-0.8660272072582184,0,0.8588841753871709,1.2196525801773095,0.16829547023557456,-0.19796535909297314,-0.7338155608243737,0.3484519377515025,0.24555424899295789,0.573825656042624,0.6616085508427071,0.7360143370518171,1,1.47006853075275,0.37773330205609734,-0.0009190874281626081,0.23532511402110023,0.23908036798992618,0.2645412479527967,0.0061355590785404325,0.3297889747361453,-0.34846202525421494,-0.11583746808944437,-0.2778836078974225,-0.05170391429937702,-0.04517355136446693,-0.4867484476616207,-0.09263897671876223,179000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
0.6725633310138702,-0.16121624994117642,1.0196562344307103,0.2859332364116105,-0.5496932381858257,-0.2284432565778522,0.7426401515176618,-0.5705258033992298,1.2674107564204946,1.1098889075105012,1,-0.5760993352537178,1.1968309329201037,-0.26622929176742877,0.6488904513827318,0.13551621419785434,1.3078316294380548,-1.2988068642471835,-1.1100310895005807,-0.29785988517834844,-0.30525231242151385,0.9666924125315453,-0.23735183595199352,1,0.9272059555058206,1,0.27565375132425973,-0.5756078440721458,1.1918177664259957,-0.11337577887425083,0.6111922700662182,-0.8660272072582184,0,0.8588841753871709,1.2196525801773095,0.16829547023557456,-0.19796535909297314,0.8563556350591232,0.9817945477363178,0.24555424899295789,-0.9730087211157538,-1.0305728305334452,0.7360143370518171,1,0.32679572216733593,0.37773330205609734,0.8883591208969635,0.23532511402110023,0.23908036798992618,0.2645412479527967,0.34772341961442155,0.16640969839862227,-0.34846202525421494,-0.11583746808944437,-0.2778836078974225,-0.05170391429937702,-0.04517355136446693,-0.4867484476616207,-0.09263897671876223,213500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0.125954175367335,-0.20412054794761056,-0.7283258817362217,0.2859332364116105,0.6871165477322823,-0.2284432565778522,-0.0135518275824393,-2.3565196227359477,-1.5494602930839543,-1.6863546288829703,1,-0.5760993352537178,-0.6556840755942321,-0.26622929176742877,-1.6796039014890645,-1.64373196279986,-0.5766617191130996,-1.2988068642471835,-1.1100310895005807,-0.29785988517834844,-0.30525231242151385,0.6009141618617403,-0.6253016860240506,1,-1.1527173537293476,0,-2.572768345693093,-1.0110214636369441,-0.7870803515213564,-0.11337577887425083,-1.4087326895124084,-0.8660272072582184,0,-0.9987025295199661,-0.7732204498049415,-1.1093762629814394,-0.19796535909297314,-0.7338155608243737,-0.9182332822181282,0.24555424899295789,-0.9730087211157538,-1.0305728305334452,-1.367422283050175,0,-0.816477086418078,0.37773330205609734,-0.5213489479820715,-1.2484196726882089,-1.25149890953386,-4.141847300037072,-0.7702004875939167,-0.6995004661902497,1.2451079948618318,-0.11583746808944437,-0.2778836078974225,-0.05170391429937702,-0.04517355136446693,-0.4867484476616207,-0.09263897671876223,76000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
-1.6001800003585658,7.519878930296433,2.7676383505976423,-4.752511371515085,0.6871165477322823,3.7550360299984455,-0.0135518275824393,-0.5705258033992298,0.7618185167658499,0.4108280234121333,1,-0.5760993352537178,1.1968309329201037,-0.26622929176742877,0.6488904513827318,0.13551621419785434,1.3078316294380548,1.1323713653735088,1.3026152514188893,-0.29785988517834844,-0.30525231242151385,0.15490068201275228,1.367008511765352,1,0.9272059555058206,1,0.27565375132425973,-0.1823310264007151,1.228720295432007,-0.11337577887425083,0.9222567258354835,1.1063939423339688,0,0.8588841753871709,1.2196525801773095,0.16829547023557456,-0.19796535909297314,0.8563556350591232,1.615137157721133,0.24555424899295789,2.120660033201002,0.09754809038398966,0.7360143370518171,1,1.47006853075275,0.37773330205609734,0.19108416209658052,0.23532511402110023,0.23908036798992618,0.2645412479527967,0.9066853732185907,3.074560817206532,-0.34846202525421494,-0.11583746808944437,-0.2778836078974225,-0.05170391429937702,-0.04517355136446693,-0.4867484476616207,-0.09263897671876223,240000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
-0.36311717442167024,-1.2229662859126467,-0.7283258817362217,0.2859332364116105,-0.5496932381858257,-0.2284432565778522,1.498832130617763,-0.5705258033992298,1.1951832936126883,1.0599559872177606,1,-0.4812828535749729,1.1968309329201037,-0.26622929176742877,0.6488904513827318,0.13551621419785434,-0.5766617191130996,1.1323713653735088,-1.0512457979451826,-0.29785988517834844,-0.30525231242151385,1.6581312992815638,0.5560681800018263,1,0.9272059555058206,1,0.27565375132425973,0.3514017975819409,-0.7870803515213564,-0.11337577887425083,-0.441641272537449,-0.8660272072582184,0,0.8588841753871709,-0.7732204498049415,-1.1093762629814394,-0.19796535909297314,0.8563556350591232,-0.2848906722333128,0.24555424899295789,0.573825656042624,0.6616085508427071,0.7360143370518171,1,1.47006853075275,0.37773330205609734,-0.16765875148912374,0.23532511402110023,0.23908036798992618,0.2645412479527967,0.3632501405478707,-0.37274191351520375,-0.34846202525421494,-0.11583746808944437,2.27759606726981,-0.05170391429937702,-0.04517355136446693,-0.4867484476616207,-0.09263897671876223,192000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1.0753279720165805,-0.13722486697431324,1.0196562344307103,0.2859332364116105,1.9239263336503902,-0.2284432565778522,0.7426401515176618,-0.5705258033992298,1.0146146365931723,0.8102913857540578,1,0.16465442786147622,1.1968309329201037,-0.26622929176742877,0.6488904513827318,0.13551621419785434,-0.5766617191130996,-1.2988068642471835,-1.1100310895005807,-0.29785988517834844,-0.30525231242151385,2.2150581841723636,1.0866834588100593,1,0.9272059555058206,1,0.27565375132425973,0.941317024089087,-0.7870803515213564,-0.11337577887425083,-0.022900659001899554,-0.8660272072582184,0,0.8588841753871709,-0.7732204498049415,0.16829547023557456,-0.19796535909297314,0.8563556350591232,-0.2848906722333128,0.24555424899295789,-0.9730087211157538,-1.0305728305334452,0.7360143370518171,1,0.32679572216733593,0.37773330205609734,0.5750906611460668,0.23532511402110023,0.23908036798992618,0.2645412479527967,0.16140276841303183,-0.29105227534644224,-0.34846202525421494,-0.11583746808944437,-0.2778836078974225,-0.05170391429937702,-0.04517355136446693,-0.4867484476616207,-0.09263897671876223,191000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
